epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,28,,,72.73700714111328,0.032684218138456345,79.14909362792969,0.034632354974746704,79.14909362792969
0,28,20.593107223510742,,,,,,
1,49,,16.708377838134766,,,,,
1,57,,,72.75943756103516,0.03263333439826965,79.13304138183594,0.03459034115076065,79.13304138183594
1,57,19.236473083496094,,,,,,
2,86,,,74.03620147705078,0.033047713339328766,80.73384857177734,0.03519787639379501,80.73384857177734
2,86,19.590587615966797,,,,,,
3,99,,17.08064842224121,,,,,
3,115,,,74.71189880371094,0.033386241644620895,81.37059783935547,0.0355556383728981,81.37059783935547
3,115,18.74703598022461,,,,,,
4,144,,,75.13860321044922,0.033572033047676086,81.8088607788086,0.035754311829805374,81.8088607788086
4,144,18.5599365234375,,,,,,
5,149,,19.928190231323242,,,,,
5,173,,,73.5059814453125,0.032870229333639145,80.01946258544922,0.034917719662189484,80.01946258544922
5,173,18.445592880249023,,,,,,
6,199,,17.025169372558594,,,,,
6,202,,,73.48573303222656,0.03278925642371178,80.12654113769531,0.034901443868875504,80.12654113769531
6,202,18.322355270385742,,,,,,
7,231,,,75.26001739501953,0.033648792654275894,81.89336395263672,0.035801347345113754,81.89336395263672
7,231,18.571121215820312,,,,,,
8,249,,17.465354919433594,,,,,
8,260,,,77.29988098144531,0.03455233946442604,84.24364471435547,0.03692277893424034,84.24364471435547
8,260,18.405715942382812,,,,,,
9,289,,,79.33048248291016,0.03584611788392067,86.0610580444336,0.03809069097042084,86.0610580444336
9,289,18.238672256469727,,,,,,
10,299,,14.796425819396973,,,,,
10,318,,,79.36124420166016,0.03523876145482063,86.60010528564453,0.03789636865258217,86.60010528564453
10,318,18.442882537841797,,,,,,
11,347,,,78.3827133178711,0.03494059666991234,85.32134246826172,0.03741302713751793,85.32134246826172
11,347,18.496986389160156,,,,,,
12,349,,18.3382625579834,,,,,
12,376,,,80.7938232421875,0.0360105037689209,87.8447265625,0.03866172954440117,87.8447265625
12,376,18.424219131469727,,,,,,
13,399,,16.287830352783203,,,,,
13,405,,,82.2680892944336,0.03668757528066635,89.14051055908203,0.039338234812021255,89.14051055908203
13,405,18.581249237060547,,,,,,
14,434,,,74.90789794921875,0.03358975052833557,81.25575256347656,0.03565613925457001,81.25575256347656
14,434,18.50562858581543,,,,,,
15,449,,24.55193328857422,,,,,
15,463,,,76.17323303222656,0.03425636142492294,82.58340454101562,0.03628430515527725,82.58340454101562
15,463,18.348857879638672,,,,,,
16,492,,,72.87036895751953,0.03257494792342186,79.46812438964844,0.03463710471987724,79.46812438964844
16,492,17.519594192504883,,,,,,
17,499,,18.215106964111328,,,,,
17,521,,,77.28412628173828,0.03460558503866196,84.22499084472656,0.03692185506224632,84.22499084472656
17,521,17.386022567749023,,,,,,
18,549,,17.669755935668945,,,,,
18,550,,,78.0606689453125,0.034910913556814194,84.70655059814453,0.037262555211782455,84.70655059814453
18,550,17.88556480407715,,,,,,
19,579,,,78.08226776123047,0.034842099994421005,84.87738037109375,0.03726239129900932,84.87738037109375
19,579,17.33057975769043,,,,,,
20,599,,17.512557983398438,,,,,
20,608,,,77.34967041015625,0.03443441540002823,84.27935028076172,0.03686356917023659,84.27935028076172
20,608,17.605449676513672,,,,,,
21,637,,,76.41210174560547,0.03428491950035095,82.86995697021484,0.0363839827477932,82.86995697021484
21,637,17.91014289855957,,,,,,
22,649,,20.80855369567871,,,,,
22,666,,,73.37869262695312,0.032687995582818985,80.07737731933594,0.03483673185110092,80.07737731933594
22,666,17.229225158691406,,,,,,
23,695,,,75.97647857666016,0.03403115272521973,82.54429626464844,0.03624839708209038,82.54429626464844
23,695,18.27410316467285,,,,,,
24,699,,19.24681282043457,,,,,
24,724,,,78.83586883544922,0.03539986535906792,85.6392822265625,0.037728361785411835,85.6392822265625
24,724,17.49241828918457,,,,,,
25,749,,14.849146842956543,,,,,
